Id Instructor;Grado Académico;Catálogo;Curso;Nº Clase;Nombre Catalogo;Modo de Enseñanza;Fecha Inicio real;Fecha Fin real;Centro de Costos;Nota final por curso;Competencia Evaluada;Nota competencia por clase;Nota final por clase;Pregunta;Calificación Pregunta;Comentarios;Total Evaluaciones generadas;Evaluaciones realizadas;% de participación;Comentarios_Limpios;Is_Real_Comment;TextBlob_Sentiment;VADER_Sentiment;PCA_1;PCA_2;Cluster
1000198857,0;PREG;HL0312;115434;64620;introduccion a la hermeneutica;Presencial;2024-01-26;2024-05-24;Depto. de Humanidades;4,81;;0,0;4,81;¿Tienes algún comentario adicional de tu profe o del curso?;0,0;No, es realmente bueno;10,0;10,0;100,0;realmente bueno;True;Neutral;Neutral;-2,2837908;-11,307458;2
1000064686,0;PREG;HL0313;115435;0;hist. de la lect. y la escrit.;Presencial;2024-01-25;2024-05-23;Depto. de Humanidades;4,3;Comentarios;;4,3;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;0,0;Proposición de diferentes estrategias para procurar el aprendizaje colectivo cuando se perciban vacíos en los estudiantes;;9,0;100,0;proposicion diferentes estrategias procurar aprendizaje colectivo perciban vacios estudiantes;True;Neutral;Neutral;-0,78277755;0,9815043;0
1000064686,0;PREG;HL0313;115435;0;hist. de la lect. y la escrit.;Presencial;2024-01-25;2024-05-23;Depto. de Humanidades;4,3;Comentarios;0,0;4,3;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;Forma clara y maravillosa de explicación. Excelente profesor.;9,0;;100,0;forma clara maravillosa explicacion excelente profesor;True;Neutral;Neutral;-2,2185585;-0,71827126;0
;PREG;HL0313;115435;1289;hist. de la lect. y la escrit.;Presencial;2024-01-25;2024-05-23;Depto. de Humanidades;4,3;Comentarios;0,0;50,0;¿Tienes algún comentario adicional de tu profe o del curso?;0,0;Sería bueno emplear métodos dinámicos para el aprendizaje, hacer que el aprendizaje, sin perder su exigencia, sea más humano.;9,0;9,0;100,0;seria bueno emplear metodos dinamicos aprendizaje hacer aprendizaje perder exigencia ma humano;True;Neutral;Neutral;-1,6416428;1,4660112;0
1000001900,0;PREG;CS0224;109922;1496;marketing politico;Presencial;2024-01-25;2024-05-23;Depto. de Comunicación Social;4,44;Comentarios;0,0;4,44;¿Tienes algún comentario adicional de tu profe o del curso?;0,0;todo muy bien en general. Pero el ejercicio de las campañas en instagram lo senti muy demandante de tiempo pero igualmente superficial, porque era complejo construir propuestas programaticas serias con poco tiempo. Tal vez seria una mejor idea transmitir ese ejercicio mejorando las comunicaciones o redes sociales con políticos y programas ya existentes.;8,0;8,0;100,0;bien general ejercicio campana instagram sent demandante tiempo igualmente superficial complejo construir propuestas programaticas serias tiempo tal vez seria mejor idea transmitir ejercicio mejorando comunicaciones redes sociales politico programas existentes;True;Neutral;Neutral;-2,043887;-1,618567;0
;PREG;CS0231;109928;1497;lenguaje sonoro;Presencial;2024-01-24;2024-05-22;Depto. de Comunicación Social;4,58;Comentarios;0,0;4,58;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;0,0;Que se abra un poquito más con los estudiantes y no sea algunas veces tan serio;17,0;17,0;1000,0;abra poquito ma estudiantes veces tan serio;True;Neutral;Neutral;-1,2184249;-0,6455457;0
1000067993,0;PREG;CS0231;109928;0;lenguaje sonoro;Presencial;2024-01-24;;Depto. de Comunicación Social;4,58;;0,0;4,58;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;0,0;Nada, me encantó la clase;17,0;350,0;100,0;encanto clase;True;Neutral;Neutral;-0,6255176;2,2630444;2
1000067993,0;PREG;CS0231;109928;1497;lenguaje sonoro;Presencial;;2024-05-22;Depto. de Comunicación Social;;Comentarios;0,0;4,58;tncopooeeM eendefmppa elncña  olssioi ueuedaoui rpla  t   dvseten;;Apasionado por lo que enseña, me cae bien;17,0;17,0;100,0;apasionado ensena cae bien;True;Neutral;Neutral;-2,9655232;-3,5828862;2
1000087270,0;PREG;CS0231;1317080;0;lenguaje sonoro;Presencial;2024-01-25;2024-05-23;Depto. de Comunicación Social;4,74;Comentarios;0,0;4,95;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;Personalmente me encantan las actividades, las explicaciones son muy completas y la clase es muy etretenida. Además, el profe aporta un ambiente divertido y disfruto de sus clases.;16,0;14,0;87,5;personalmente encantan actividades explicaciones completas clase etretenida ademas profe aporta ambiente divertido disfruto clases;True;Neutral;Neutral;-3,622279;0,7066041;0
1000087270,0;PREG;CS0231;0;64620;lenguaje sonoro;Presencial;2024-01-24;2024-05-22;Depto. de Comunicación Social;;Comentarios;0,0;4,53;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;0,0;Sea un poco más claro al explicar los trabajos y actividades a realizar.;15,0;15,0;100,0;ma claro explicar trabajos actividades realizar;True;Neutral;Neutral;-0,43109083;-1,5021595;0
10003629300,0;PREG;CS0231;109928;64620;lenguaje sonoro;Presencial;2024-01-24;2024-05-22;Depto. de Comunicación Social;4,74;Comentarios;0,0;4,53;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;0,0;"Tal vez, que no se cierre tanto en el ""ya explique eso"" , es decir, que haga pequeñas retroalimentaciones";15,0;15,0;100,0;tal vez cierre explique decir haga pequenas retroalimentaciones;True;Neutral;Neutral;-3,189157;0,38619578;0
1000124375,0;PREG;CS0267;109962;2941;animacion 2d;Presencial;2024-01-23;2024-05-21;Depto. de Comunicación Social;4,06;Comentarios;0,0;;¿Tienes algún comentario adicional de tu profe o del curso?;0,0;ha amenazado con hacer quiz todas las clases con lo cual rompería el pacto pedagógico y cuando se le comenta se enoja y culpa a los estudiantes por cosas que estos no pueden controlar;17,0;;100,0;amenazado hacer quiz toda clases romperia pacto pedagogico comenta enoja culpa estudiantes cosas pueden controlar;True;Neutral;Neutral;-1,9989171;2,6529655;0
1000124375,0;PREG;CS0267;109962;2941;animacion 2d;Presencial;2024-01-23;2024-05-21;Depto. de Comunicación Social;4,06;Comentarios;;4,06;uiortaúagmso pTa? leedf  oiue csoilol¿dnn tedrnci  eonrea c;0,0;ninguno;17,0;17,0;100,0;ninguno;True;Neutral;Neutral;22,571293;0,899264;1
10003629300,0;PREG;CS0239;109936;2946;hipertextos y convergencia;Presencial;2024-01-23;2024-05-21;Depto. de Comunicación Social;;Comentarios;0,0;4,78;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;explica muy bien;6,0;;100,0;explica bien;True;Neutral;Neutral;-3,9812138;-5,237717;2
1000063371,0;PREG;CS0238;109935;2947;lenguaje audiovisual;Presencial;2024-01-23;2024-05-22;Depto. de Comunicación Social;4,8;Comentarios;0,0;4,9;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;0,0;Ninguno;20,0;19,0;95,0;ninguno;True;Neutral;Neutral;22,571293;0,899264;1
;PREG;CS0238;109935;2947;lenguaje audiovisual;Presencial;2024-01-23;2024-05-22;Depto. de Comunicación Social;50,0;Comentarios;0,0;4,9;;0,0;Su clase fue la que más disfruté en el semestre, definitivamente se nota su gusto por enseñar y su dominio en el tema. Espero que tenga muchos éxitos en todos sus proyectos y que sepa del buen impacto que tiene en sus estudiantes;20,0;19,0;95,0;clase ma disfrute semestre definitivamente nota gusto ensenar dominio tema espero exitos proyectos sepa buen impacto estudiantes;True;Neutral;Neutral;-2,202672;1,2149099;0
1000095633,0;PREG;CS0244;109941;3894;invest. de recep. y audien.;Presencial;2024-01-24;2024-05-22;Depto. de Comunicación Social;;Comentarios;0,0;50,0;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;0,0;Super;25,0;25,0;100,0;super;True;Positive;Positive;0,73933995;3,9742727;2
1000095633,0;PREG;CS0244;109941;3894;invest. de recep. y audien.;Presencial;;2024-05-22;Depto. de Comunicación Social;4,86;Comentarios;0,0;4,77;;0,0;Las semanas que pudimos ver la clase con el profe Hermelin las disfruté demasiado. Primero es una excelente persona, y segundo es un muy gran profesor, es una persona que sabe demasiado, que se ve que le pone el alma a lo que hace y que sus estudios hacen que su conocimiento solo se quiera aprender;25,0;25,0;1000,0;semanas pudimos ver clase profe hermelin disfrute demasiado primero excelente persona segundo gran profesor persona sabe demasiado ve pone alma hace estudios hacen conocimiento solo quiera aprender;True;Neutral;Neutral;-2,0482497;-1,3586203;0
1000095633,0;PREG;CS0244;109941;3894;invest. de recep. y audien.;Presencial;2024-01-24;;Depto. de Comunicación Social;4,86;Comentarios;0,0;4,77;¿Tienes algún comentario adicional de tu profe o del curso?;0,0;Me causa tristeza que no nos pudo seguir acompañando;25,0;25,0;100,0;causa tristeza pudo seguir acompanando;True;Neutral;Neutral;0,93838996;-0,75572586;2
1000098301,0;PREG;CS0244;109941;3894;invest. de recep. y audien.;Presencial;2024-01-24;2024-05-22;Depto. de Comunicación Social;4,77;Comentarios;0,0;50,0;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;Super;26,0;26,0;1000,0;super;True;Positive;Positive;0,73933995;3,9742727;2
1000098301,0;PREG;CS0244;109941;3894;invest. de recep. y audien.;Presencial;2024-01-24;2024-05-22;Depto. de Comunicación Social;;Comentarios;0,0;4,85;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;El profe baquero es un teso. En realidad sus conocimientos hacen que uno solo quiera aprender y aprender.;26,0;26,0;100,0;profe baquero teso realidad conocimientos hacen solo quiera aprender aprender;True;Neutral;Neutral;-2,1862078;0,51852036;0
1000098301,0;PREG;CS0244;109941;3894;invest. de recep. y audien.;Presencial;2024-01-24;2024-05-22;Depto. de Comunicación Social;4,77;Comentarios;;4,85;;0,0;Es muy apasionado por los temas de clase y transmite interes;26,0;26,0;100,0;apasionado temas clase transmite interes;True;Neutral;Neutral;-1,0188571;2,1891212;0
1000066446,0;PREG;HL0314;115436;1292;teoria del lenguaje;Presencial;2024-01-24;;Depto. de Humanidades;4,89;Comentarios;0,0;4,89;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;Es dinamico;10,0;10,0;;dinamico;True;Neutral;Neutral;-1,4430296;-3,2206209;2
1000112669,0;PREG;HL0315;115437;1293;textos e hipertextos;Presencial;2024-01-24;2024-05-22;Depto. de Humanidades;4,94;Comentarios;0,0;4,94;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;0,0;De momento, no tengo ningún comentario al respecto.;11,0;11,0;100,0;momento ningun comentario respecto;True;Neutral;Neutral;-1,877919;1,0404683;0
;PREG;HL0315;115437;1293;textos e hipertextos;Presencial;2024-01-24;2024-05-22;Depto. de Humanidades;4,94;Comentarios;0,0;;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;Muy amable y respetuosa y unas diapositivas que facilitan el aprendizaje.;11,0;11,0;100,0;amable respetuosa unas diapositivas facilitan aprendizaje;True;Neutral;Neutral;-1,9497118;2,268394;0
1000112669,0;PREG;HL0315;115437;1293;textos e hipertextos;Presencial;2024-01-24;2024-05-22;Depto. de Humanidades;4,94;Comentarios;0,0;;¿Tienes algún comentario adicional de tu profe o del curso?;;Es maravillosa su manera de enseñar;11,0;11,0;100,0;maravillosa manera ensenar;True;Neutral;Neutral;-1,0485294;2,0362415;0
;PREG;HL0315;115437;1293;textos e hipertextos;Presencial;2024-01-24;2024-05-22;Depto. de Humanidades;4,94;Comentarios;0,0;4,94;;0,0;Me parece importante que otros docentes tomen en cuenta muchas de sus estrategias. Su creatividad nos inspira y su amor por la enseñanza se ve reflejado desde las diapositivas que elabora para cada clase, hasta la retroalimentación tan organizada y minuciosa de los trabajos. En breve, siento que aprendí mucho de su curso.;11,0;11,0;100,0;parece importante docentes tomen cuenta muchas estrategias creatividad inspira amor ensenanza ve reflejado diapositivas elabora cada clase retroalimentacion tan organizada minuciosa trabajos breve siento aprendi curso;True;Neutral;Positive;-2,163673;1,4515449;0
1000078902,0;PREG;HL0316;115438;0;gramatica de la lengua;Presencial;2024-01-26;2024-05-24;Depto. de Humanidades;4,72;Comentarios;0,0;4,72;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;0,0;La profesora es muy cuadrada a la hora de enseñar los temas. Además, la metodología no ayuda a interesarse por la materia.;6,0;;;profesora cuadrada hora ensenar temas ademas metodologia ayuda interesarse materia;True;Neutral;Neutral;-1,7864916;3,6077218;0
1000078902,0;PREG;HL0316;115438;1297;gramatica de la lengua;Presencial;2024-01-26;2024-05-24;Depto. de Humanidades;4,72;Comentarios;0,0;4,72;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;La profesora tiene buen dominio del tema.;400,0;6,0;100,0;profesora buen dominio tema;True;Neutral;Neutral;-2,0598714;1,7462319;0
1000087270,0;PREG;CS0231;109928;1499;lenguaje sonoro;Presencial;;2024-05-22;Depto. de Comunicación Social;4,74;Comentarios;0,0;4,53;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;Son divertidas las clases;15,0;350,0;100,0;divertidas clases;True;Neutral;Neutral;-0,9182186;5,713278;2
1000087270,0;PREG;CS0231;109928;1499;lenguaje sonoro;Presencial;;2024-05-22;Depto. de Comunicación Social;;Comentarios;0,0;4,53;¿Tienes algún comentario adicional de tu profe o del curso?;0,0;me empezó a gustar mas la edición por sus clases;15,0;15,0;100,0;empezo gustar ma edicion clases;True;Neutral;Neutral;-1,1500663;3,175242;0
1000072608,0;PREG;CS0233;109930;1503;produccion radiofonica;Presencial;2024-01-23;2024-05-21;Depto. de Comunicación Social;4,9;Comentarios;0,0;4,91;;0,0;todo estuvo muy bien;18,0;17,0;94,44;bien;True;Neutral;Neutral;-1,6821117;-15,6790285;1
1000072608,0;PREG;CS0233;109930;1503;produccion radiofonica;Presencial;2024-01-23;2024-05-21;Depto. de Comunicación Social;4,9;Comentarios;0,0;4,91;lpedso  eat i tisdapocitodfeñlsv pae npeomenMeeoenlu u uen orca  ;0,0;Es una profesora muy querida y paciente para explicar las cosas;18,0;17,0;94,44;profesora querida paciente explicar cosas;True;Neutral;Neutral;-1,3105338;0,94862735;0
1000072608,0;PREG;CS0233;109930;1503;produccion radiofonica;Presencial;2024-01-23;;Depto. de Comunicación Social;4,9;Comentarios;0,0;4,91;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;Tiene clases muy dinámicas, con invitadas, explicaciones claras, y ejercicios divertidos  y coherentes con la clase. Además su actitud es muy respetuosa.;18,0;17,0;94,44;clases dinamicas invitadas explicaciones claras ejercicios divertidos coherentes clase ademas actitud respetuosa;True;Neutral;Neutral;-0,60085034;0,70754087;0
;PREG;HL0348;115470;0;seminario de enfasis  edicion;Presencial;2024-01-25;2024-05-23;Depto. de Humanidades;;;0,0;4,9;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;0,0;Creo que sostener con mayor seguridad las afirmaciones acerca de los temas de la clase, ya sea con fuentes rastreables o basada en experiencias reales;2,0;;1000,0;creo sostener mayor seguridad afirmaciones acerca temas clase fuentes rastreables basada experiencias real;True;Positive;Neutral;-0,9673412;0,72310674;0
1000065701,0;PREG;HL0348;115470;1352;seminario de enfasis  edicion;Presencial;2024-01-25;2024-05-23;Depto. de Humanidades;4,9;Comentarios;0,0;4,9;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;Su disposición para enseñar, su conocimiento en el tema.;2,0;2,0;100,0;disposicion ensenar conocimiento tema;True;Neutral;Neutral;-0,62082684;1,8380517;0
1000082116,0;PREG;HL0354;115476;0;historia contemporanea;Presencial;2024-01-24;2024-05-22;Depto. de Humanidades;4,48;Comentarios;0,0;4,48;oe pupda tnnre nrñceeee cjaasde ns udlaa t Mmo erom ofapleo uil ee;0,0;mayores recursos interactivos;35,0;35,0;100,0;mayores recursos interactivos;True;Neutral;Neutral;3,6395564;-4,8982735;2
1000082116,0;PREG;HL0354;115476;1353;historia contemporanea;Presencial;2024-01-24;;Depto. de Humanidades;4,48;Comentarios;0,0;4,48;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;;No tengo aspectos para señalar. Siento que fue siempre muy atenta y dispuesta a ayudar, y que incluso el grupo, en ocasiones, se llegó a aprovechar de eso.;;35,0;100,0;aspectos senalar siento siempre atenta dispuesta ayudar incluso grupo ocasiones llego aprovechar;True;Neutral;Neutral;-0,49030793;-1,7739148;0
1000082116,0;PREG;HL0354;115476;1353;historia contemporanea;Presencial;2024-01-24;2024-05-22;Depto. de Humanidades;4,48;Comentarios;0,0;4,48;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;0,0;Hacer las clases más dinámicas, no siempre tiene que ser libros para aprender.;35,0;35,0;100,0;hacer clases ma dinamicas siempre ser libros aprender;True;Neutral;Neutral;0,18815702;0,8527678;0
1000082116,0;PREG;HL0354;115476;0;historia contemporanea;Presencial;2024-01-24;;Depto. de Humanidades;4,48;Comentarios;0,0;4,48;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;Claridad en teoría;35,0;35,0;100,0;claridad teoria;True;Neutral;Neutral;-3,5093915;5,1194277;2
;PREG;HL0354;115476;1353;historia contemporanea;Presencial;2024-01-24;2024-05-22;Depto. de Humanidades;4,48;Comentarios;0,0;4,48;¿Tienes algún comentario adicional de tu profe o del curso?;0,0;Personalmente, amé el curso y las clases se me hicieron súper interesantes por su gran conocimiento.;35,0;35,0;100,0;personalmente ame curso clases hicieron super interesantes gran conocimiento;True;Positive;Positive;-1,3981066;-1,5480994;0
1000266812,0;PREG;HL0354;115476;1354;historia contemporanea;Presencial;2024-01-24;2024-05-22;Depto. de Humanidades;4,93;Comentarios;;4,93;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;Buenas dinámicas;14,0;13,0;92,86;buenas dinamicas;True;Neutral;Neutral;1,6703057;-5,5868826;2
1000266812,0;PREG;HL0354;115476;1354;historia contemporanea;Presencial;2024-01-24;2024-05-22;Depto. de Humanidades;4,93;Comentarios;0,0;4,93;cd rd  nooae fgetc ai ee  saúlcu ptd?somlu¿rnioaTieioeonlnr;0,0;Gracias;14,0;;92,86;gracias;True;Neutral;Neutral;-2,012949;-3,0261183;1
1000078271,0;PREG;HL0317;115439;3512;hermeneutica del texto liter.;Presencial;2024-01-24;2024-05-22;Depto. de Humanidades;4,92;Comentarios;0,0;4,92;eeeesal  tM i pñp  ppe caiecontosdu dmeunvooeeeiaaltnno lfr usdo ;0,0;La profesora siempre intento guiar el curso de la mejor manera para el aprendizaje de los estudiantes. Nos preguntaba que conceptos manejábamos con anterioridad, cuales entendíamos y cuales no. Siempre hacia retroalimentaciones de las clases pasadas, lo cual ayudaba a recordar mejor los temas, y siempre contesto las dudas que tenian los estudiantes.;6,0;6,0;100,0;profesora siempre intento guiar curso mejor manera aprendizaje estudiantes preguntaba conceptos manejabamos anterioridad cuales entendiamos cuales siempre hacia retroalimentaciones clases pasadas ayudaba recordar mejor temas siempre contesto dudas tenian estudiantes;True;Neutral;Neutral;-1,7112362;-0,06822443;0
1000078271,0;PREG;HL0317;115439;0;hermeneutica del texto liter.;Presencial;2024-01-24;2024-05-22;Depto. de Humanidades;4,92;Comentarios;0,0;4,92;;0,0;Excelente profesora y muy buena formación.;6,0;;100,0;excelente profesora buena formacion;True;Neutral;Neutral;-1,3817084;-0,7330324;0
1000102038,0;PREG;MU0717;129686;4072;;Presencial;2024-01-22;2024-05-20;Depto de Música;5,0;Comentarios;0,0;5,0;Tatcegsnaaúi?aes ¿ol ueo c olec rdep riioi funo dmoedn rtnl;0,0;Todo súper bien;1,0;1,0;100,0;super bien;True;Positive;Positive;-1,107065;-5,5945144;2
1000100777,0;PREG;MU2241;0;4075;enfasis piano 1;Presencial;2024-01-27;;Depto de Música;5,0;Comentarios;0,0;50,0;;0,0;Excelente profesor;1,0;1,0;100,0;excelente profesor;True;Neutral;Neutral;-0,22954386;-9,928829;2
1000091853,0;PREG;HL0318;115440;1299;estudios del texto poetico;Presencial;2024-01-23;2024-05-21;Depto. de Humanidades;4,11;Comentarios;0,0;4,11;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;0,0;Exponer más ejemplos.;10,0;9,0;1000,0;exponer ma ejemplos;True;Neutral;Neutral;1,5040948;0,42994654;2
1000091853,0;PREG;HL0318;115440;1299;estudios del texto poetico;Presencial;2024-01-23;2024-05-21;Depto. de Humanidades;4,11;Comentarios;;4,11;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;la elocuencia con que se dictan los temas es entendible y la forma de explicar tambien facilitan el entendimiento;10,0;9,0;90,0;elocuencia dictan temas entendible forma explicar tambien facilitan entendimiento;True;Neutral;Neutral;-0,22845054;-0,41065282;0
1000091853,0;PREG;HL0318;1317080;0;estudios del texto poetico;Presencial;2024-01-23;;Depto. de Humanidades;4,11;Comentarios;0,0;4,11;¿Tienes algún comentario adicional de tu profe o del curso?;;En las asambleas de carrera que se han hecho otros alumnos ya han comentado este inconveniente, comentando que han tenido la misma experiencia con el docente, pero, al parecer, nada ha cambiado en la forma de enseñanza, mi único comentario es que me gustaría que este tipo de opiniones sean tomadas en cuenta, puesto que la experiencia de los estudiantes con el curso puede estar viéndose bastante afectada;10,0;9,0;90,0;asambleas carrera hecho alumnos comentado inconveniente comentando misma experiencia docente parecer cambiado forma ensenanza unico comentario gustaria tipo opiniones tomadas cuenta puesto experiencia estudiantes curso puede viendose bastante afectada;True;Neutral;Neutral;-2,5021515;-0,5370678;0
1000091853,0;PREG;HL0318;115440;1299;estudios del texto poetico;Presencial;2024-01-23;2024-05-21;Depto. de Humanidades;4,11;Comentarios;0,0;4,11;¿Tienes algún comentario adicional de tu profe o del curso?;0,0;El profesor afecta la experiencia de la materia y genera cierto desagrado a los temas explicado.;10,0;9,0;90,0;profesor afecta experiencia materia genus cierto desagrado temas explicado;True;Neutral;Neutral;-1,6829901;3,0923958;0
1000094956,0;PREG;HL0319;115441;0;anatomia del libro;Presencial;2024-01-23;2024-05-21;Depto. de Humanidades;5,0;Comentarios;0,0;5,0;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;0,0;Ninguno.;7,0;7,0;100,0;ninguno;True;Neutral;Neutral;22,571293;0,899264;1
;PREG;HL0319;115441;0;anatomia del libro;Presencial;2024-01-23;;Depto. de Humanidades;;Comentarios;0,0;5,0;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;Todo excelente.;7,0;7,0;100,0;excelente;True;Neutral;Neutral;0,37831748;-15,823511;2
1000072608,0;PREG;CS0233;109930;1503;produccion radiofonica;Presencial;2024-01-23;2024-05-21;Depto. de Comunicación Social;4,9;Comentarios;0,0;4,91;;0,0;la profe fue la mejor;18,0;17,0;94,44;profe mejor;True;Neutral;Neutral;-2,4824662;-3,6824398;2
1000066446,0;PREG;CS0234;109931;1504;invest. de contenidos y disc.;Presencial;2024-01-26;2024-05-24;Depto. de Comunicación Social;4,44;Comentarios;;;rettapdulmc n ploa  o sMnao sd oiopoeuvñeeu iefsndeee cei  lpaten;0,0;Exigente;27,0;26,0;96,3;exigente;True;Neutral;Neutral;-3,8728144;-12,96969;2
1000066446,0;PREG;CS0234;109931;1504;invest. de contenidos y disc.;Presencial;2024-01-26;2024-05-24;Depto. de Comunicación Social;4,44;Comentarios;0,0;4,48;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;me gusta su forma de explicar;27,0;26,0;;gusta forma explicar;True;Neutral;Neutral;-2,2486567;-0,47993988;2
1000066446,0;PREG;CS0234;109931;1504;invest. de contenidos y disc.;Presencial;;2024-05-24;Depto. de Comunicación Social;4,44;Comentarios;0,0;;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;El profesor usa términos y hace la clase muy interesante e divdertida.;27,0;;1000,0;profesor usa terminos hace clase interesante divdertida;True;Neutral;Neutral;-1,4272065;0,35754383;0
;PREG;CS0235;109932;1505;periodismo narrativo;Presencial;2024-01-23;2024-05-22;Depto. de Comunicación Social;4,72;Comentarios;0,0;4,72;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;0,0;No había cronograma por lo que no se sabía cuáles eran los temas, las fechas de entrega de los trabajos aunque los mencionó a principio de clase y no se sabía cuáles eran los porcentajes de las entregas;25,0;25,0;1000,0;habia cronograma sabia cuales temas fechas entrega trabajos aunque menciono principio clase sabia cuales porcentajes entregas;True;Neutral;Neutral;-1,6288676;4,4054065;0
;PREG;CS0235;0;64620;periodismo narrativo;Presencial;2024-01-23;2024-05-22;Depto. de Comunicación Social;4,72;Comentarios;0,0;4,72;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;;me parece que algunas retroalimentaciones fueron muy rebuscadas y estoy en contra de que los trabajos se entreguen en papel;400,0;25,0;1000,0;parece retroalimentaciones rebuscadas trabajos entreguen papel;True;Neutral;Neutral;-0,067398906;0,42797673;2
1000092282,0;PREG;CS0235;109932;1505;periodismo narrativo;Presencial;2024-01-23;2024-05-22;Depto. de Comunicación Social;;Comentarios;0,0;50,0;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;Valoro mucho el hecho de que el profesor nos de a conocer acerca grandes escritores y periodistas por medio de la lectura.;25,0;25,0;100,0;valoro hecho profesor conocer acerca grandes escritores periodistas medio lectura;True;Neutral;Neutral;-2,0867212;-0,2907511;0
1000078902,0;PREG;HL0355;115477;1355;analisis de textos;Presencial;2024-01-26;2024-05-24;Depto. de Humanidades;4,69;Comentarios;0,0;4,82;;0,0;Los temas son un poco pesados, entonces sería bueno poder realizar actividades direrentes;28,0;28,0;100,0;temas pesados entonces seria bueno poder realizar actividades direrentes;True;Neutral;Neutral;-0,08488977;-0,35167766;0
1000078902,0;PREG;HL0355;115477;1355;analisis de textos;Presencial;2024-01-26;2024-05-24;Depto. de Humanidades;4,69;Comentarios;0,0;50,0;¿Tienes algún comentario adicional de tu profe o del curso?;0,0;Mejorar y variar las estrategias evaluativas;28,0;350,0;100,0;mejorar variar estrategias evaluativas;True;Neutral;Neutral;-1,4495184;-1,8326583;2
1000082116,0;PREG;HL0356;115478;1356;historia de colombia;Presencial;;2024-05-23;Depto. de Humanidades;4,57;Comentarios;0,0;4,57;;0,0;es amable;;;100,0;amable;True;Neutral;Neutral;-3,9633749;3,7321982;2
1000082116,0;PREG;HL0356;115478;1356;historia de colombia;Presencial;2024-01-25;2024-05-23;Depto. de Humanidades;4,57;Comentarios;0,0;4,57;;0,0;Su amor por su materia;23,0;;1000,0;amor materia;True;Neutral;Positive;-3,2742786;5,7036395;2
1000082116,0;PREG;HL0356;115478;0;historia de colombia;Presencial;2024-01-25;2024-05-23;Depto. de Humanidades;4,57;Comentarios;0,0;4,57;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;Que se nota que la profe sabe mucho sobre historia, tiene muchos conocimientos y también me gustó que nos dio a conocer diferentes autores y llevó a la clase a un profe invitado;23,0;;100,0;nota profe sabe historia conocimientos tambien gusto dio conocer diferentes autores llevo clase profe invitado;True;Neutral;Neutral;-1,8038235;2,4917274;0
1000319993,0;PREG;CS0284;109978;3523;comput. fis. e net. de cosas;Presencial;;;Depto. de Comunicación Social;4,84;Comentarios;0,0;4,84;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;0,0;Cambiar un poco la metodologia de entregar ejercicios cada clase, que sea opcional y que sea no nota sino bonificaciones;20,0;17,0;85,0;cambiar metodologia entregar ejercicios cada clase opcional nota sino bonificaciones;True;Neutral;Neutral;0,2505127;0,24573219;0
1000319993,0;PREG;CS0284;109978;3523;comput. fis. e net. de cosas;Presencial;2024-01-23;2024-05-21;Depto. de Comunicación Social;4,84;Comentarios;0,0;4,84;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;Mucha paciencia, muy buen profesor;;17,0;;mucha paciencia buen profesor;True;Neutral;Neutral;-0,9921248;0,045787334;2
